Date,Open,High,Low,Close,Volume,Symbol
2013-01-02,106.760002,107.220001,105.900002,106.650002,1029500,BXP
2013-01-03,106.800003,107.400002,106.519997,106.779999,732900,BXP
2013-01-04,106.699997,107.660004,106.699997,107.470001,650000,BXP
2013-01-07,107.029999,108.32,106.93,108.260002,807400,BXP
2013-01-08,107.910004,108.160004,107.040001,107.330002,591500,BXP
2013-01-09,107.449997,107.730003,107.330002,107.559998,532700,BXP
2013-01-10,107.870003,107.870003,107.0,107.400002,780500,BXP
2013-01-11,107.550003,107.699997,106.879997,107.0,688600,BXP
2013-01-14,107.120003,107.510002,107.059998,107.360001,489200,BXP
2013-01-15,107.230003,108.889999,107.050003,108.699997,729200,BXP
2013-01-16,108.190002,108.260002,106.709999,107.589996,794700,BXP
2013-01-17,107.690002,107.940002,107.089996,107.120003,673500,BXP
2013-01-18,107.190002,107.870003,107.059998,107.830002,1181800,BXP
2013-01-22,107.5,108.940002,107.470001,108.919998,633900,BXP
2013-01-23,108.589996,109.080002,108.379997,108.760002,496800,BXP
2013-01-24,108.900002,109.379997,108.400002,109.0,492200,BXP
2013-01-25,109.25,109.650002,108.860001,109.459999,564000,BXP
2013-01-28,109.459999,109.489998,108.419998,108.830002,735600,BXP
2013-01-29,108.959999,109.360001,108.43,108.849998,644300,BXP
2013-01-30,108.580002,109.239998,106.040001,106.510002,1793400,BXP
2013-01-31,106.519997,106.900002,105.129997,105.279999,1339900,BXP
2013-02-01,105.610001,106.309998,105.019997,105.099998,1308100,BXP
2013-02-04,104.449997,105.849998,104.139999,104.5,874900,BXP
2013-02-05,105.089996,105.110001,103.790001,104.019997,980100,BXP
2013-02-06,103.57,104.349998,103.57,104.230003,653000,BXP
2013-02-07,104.550003,104.889999,104.019997,104.18,880100,BXP
2013-02-08,104.279999,105.25,104.18,105.139999,1054200,BXP
2013-02-11,104.949997,105.309998,104.610001,105.290001,1174300,BXP
2013-02-12,105.540001,107.059998,105.470001,107.029999,805100,BXP
2013-02-13,107.120003,107.349998,106.720001,107.18,910600,BXP
2013-02-14,106.760002,107.360001,106.269997,107.349998,970100,BXP
2013-02-15,107.230003,107.279999,106.529999,107.209999,1307400,BXP
2013-02-19,107.190002,107.839996,106.489998,107.349998,974900,BXP
2013-02-20,107.260002,107.769997,106.5,106.519997,678800,BXP
2013-02-21,106.099998,106.580002,105.07,105.459999,929400,BXP
2013-02-22,105.889999,106.57,105.589996,106.269997,544600,BXP
2013-02-25,106.690002,106.919998,104.0,104.010002,641100,BXP
2013-02-26,104.529999,105.18,103.540001,104.199997,932600,BXP
2013-02-27,104.07,104.629997,103.800003,103.900002,943400,BXP
2013-02-28,104.050003,104.68,103.0,103.879997,2099100,BXP
2013-03-01,103.57,104.300003,102.18,103.519997,1860200,BXP
2013-03-04,103.480003,104.75,103.050003,104.470001,716400,BXP
2013-03-05,104.93,105.550003,104.5,105.25,510400,BXP
2013-03-06,105.650002,105.650002,104.480003,104.830002,381700,BXP
2013-03-07,104.879997,105.330002,103.769997,103.830002,888800,BXP
2013-03-08,104.419998,104.419998,102.650002,102.889999,949700,BXP
2013-03-11,102.809998,104.059998,102.68,104.040001,926600,BXP
2013-03-12,104.019997,104.839996,103.449997,104.779999,1049300,BXP
2013-03-13,104.809998,105.080002,104.459999,104.919998,777700,BXP
2013-03-14,105.040001,105.900002,104.900002,105.669998,863100,BXP
2013-03-15,105.25,105.400002,104.410004,105.25,1260100,BXP
2013-03-18,104.540001,105.199997,104.0,104.709999,1344600,BXP
2013-03-19,104.589996,104.879997,102.5,102.809998,1309500,BXP
2013-03-20,103.129997,103.269997,101.669998,101.849998,1547300,BXP
2013-03-21,101.410004,101.93,100.660004,100.709999,1371700,BXP
2013-03-22,100.949997,101.519997,100.779999,100.980003,1098000,BXP
2013-03-25,101.349998,101.760002,100.620003,100.889999,1425600,BXP
2013-03-26,100.68,101.099998,100.360001,100.660004,899500,BXP
2013-03-27,100.18,100.790001,99.849998,100.330002,865900,BXP
2013-03-28,100.300003,101.470001,99.93,101.059998,1691600,BXP
2013-04-01,100.860001,101.639999,100.0,100.5,782500,BXP
2013-04-02,100.989998,102.360001,100.93,102.139999,1182300,BXP
2013-04-03,102.480003,103.419998,101.769997,103.269997,1162100,BXP
2013-04-04,103.510002,105.620003,103.440002,105.510002,1809000,BXP
2013-04-05,104.620003,106.5,104.110001,106.25,1200100,BXP
2013-04-08,106.18,107.779999,105.269997,107.730003,870800,BXP
2013-04-09,107.599998,108.839996,106.050003,108.32,1703500,BXP
2013-04-10,108.760002,110.129997,108.400002,109.870003,1481100,BXP
2013-04-11,109.790001,110.839996,109.790001,110.510002,1543600,BXP
2013-04-12,110.389999,110.900002,109.980003,110.360001,999500,BXP
2013-04-15,109.559998,110.0,108.07,108.160004,1936800,BXP
2013-04-16,109.989998,110.099998,108.410004,109.529999,1259700,BXP
